chapter-counter,verse-counter,arabic-verse-weight
16,71,7588
16,72,3875
16,73,3559
16,74,3579
16,75,6248
16,76,6563
16,77,5186
16,78,4977
16,79,4100
16,80,8026
16,81,7561
16,82,2073
16,83,3084
16,84,5123
16,85,5835
16,86,6358
16,87,3044
16,88,3695
16,89,5695
16,90,6758
16,91,5492
16,92,12792
16,93,5042
16,94,8789
16,95,4603
16,96,2650
16,97,4064
16,98,4018
16,99,2224
16,100,3120
16,101,4515
16,102,3747
16,103,3774
16,104,2614
16,105,3930
16,106,6905
16,107,3965
16,108,3180
16,109,2684
16,110,5477
16,111,4302
16,112,9347
16,113,4742
16,114,3013
16,115,9096
16,116,9089
16,117,1616
16,118,4516
16,119,6346
16,120,2435
16,121,2142
16,122,2899
16,123,2938
16,124,5414
16,125,5883
16,126,4260
16,127,3279
16,128,2582
17,0,786
17,1,4728
17,2,3991
17,3,2434
17,4,5298
17,5,3774
17,6,3341
17,7,8441
17,8,2455
17,9,4660
17,10,3725
17,11,2120
17,12,8615
17,13,3591
17,14,1365
17,15,7999
17,16,4788
17,17,3178
17,18,4032
17,19,2978
17,20,2194
17,21,7768
17,22,4405
17,23,5813
17,24,5423
17,25,3139
17,26,4624
17,27,3253
17,28,5452
17,29,4113
17,30,2771
17,31,4696
17,32,1931
17,33,5962
17,34,4278
17,35,4530
17,36,2118
17,37,6262
17,38,1574
17,39,4465
17,40,5493
17,41,3197
17,42,4647
17,43,1296
17,44,5921
17,45,5027
17,46,5867
17,47,6619
17,48,4669
17,49,4128
17,50,859
17,51,7793
17,52,3914
17,53,3536
17,54,2987
17,55,5940
17,56,4085
17,57,8181
17,58,5479
17,59,7386
17,60,8031
17,61,3407
17,62,7077
17,63,2281
17,64,6353
17,65,1000
17,66,4907
17,67,6356
17,68,3485
17,69,7804
17,70,6343
17,71,4185
17,72,3561
17,73,7365
17,74,2903
17,75,6012
17,76,5110
17,77,3119
17,78,4328
17,79,2603
17,80,4654
17,81,785
17,82,3976
17,83,3926
17,84,1905
17,85,2834
17,86,3437
17,87,2392
17,88,7727
17,89,3914
17,90,2857
17,91,4306
17,92,3176
17,93,6703
17,94,2968
17,95,3409
17,96,2155
17,97,6045
17,98,5803
17,99,7327
17,100,6574
17,101,5574
17,102,5319
17,103,3833
17,104,4357
17,105,2476
17,106,3098
17,107,5576
17,108,1294
17,109,2931
17,110,6676
17,111,5732
18,0,786
18,1,1926
18,2,4450
18,3,724
18,4,3703
18,5,4029
18,6,3600
18,7,2371
18,8,791
18,9,1893
18,10,4579
18,11,2514
18,12,2312
18,13,2181
18,14,5398
18,15,6296
18,16,4862
18,17,14690
18,18,8901
18,19,12924
18,20,3851
18,21,10323
18,22,11822
18,23,2961
18,24,5084
18,25,2998
18,26,5171
18,27,3063
18,28,10510
18,29,10489
18,30,3220
18,31,10275
18,32,4417
18,33,5017
18,34,2816
18,35,4619
18,36,4286
18,37,5436
18,38,1176
18,39,4970
18,40,3987
18,41,2557
18,42,4909
18,43,2597
18,44,3108
18,45,8698
18,46,4926
18,47,4871
18,48,4843
18,49,11333
18,50,8213
18,51,8199
18,52,3497
18,53,2868
18,54,3959
18,55,6305
18,56,7889
18,57,9134
18,58,6039
18,59,2448
18,60,4586
18,61,4508
18,62,3979
18,63,7835
18,64,3869
18,65,2286
18,66,2687
18,67,1644
18,68,2256
18,69,1871
18,70,4285
18,71,7561
18,72,1846
18,73,3960
18,74,7450
18,75,1896
18,76,4569
18,77,9454
18,78,3428
18,79,6271
18,80,4337
18,81,2619
18,82,11623
18,83,3267
18,84,2308
18,85,618
18,86,11472
18,87,5200
18,88,1730
18,89,1078
18,90,4631
18,91,1844
18,92,1078
18,93,3235
18,94,4863
18,95,2778
18,96,6908
18,97,2229
18,98,3478
18,99,4937
18,100,3483
18,101,4490
18,102,4498
18,103,1434
18,104,3120
18,105,3751
18,106,3714
18,107,3122
18,108,2061
18,109,3818
18,110,4321
19,0,786
19,1,195
19,2,2109
19,3,1720
19,4,3875
19,5,3451
19,6,3122
19,7,2681
19,8,5458
19,9,3739
19,10,3291
19,11,2844
19,12,2985
19,13,1313
19,14,801
19,15,1529
19,16,4870
19,17,4791
19,18,2842
19,19,1991
19,20,3707
19,21,4230
19,22,2516
19,23,6567
19,24,3081
19,25,2951
19,26,5117
19,27,3121
19,28,3316
19,29,1850
19,30,1481
19,31,2692
19,32,1529
19,33,1937
19,34,3060
19,35,4637
19,36,2427
19,37,4206
19,38,3389
19,39,5529
19,40,2591
19,41,2125
19,42,3999
19,43,2468
19,44,2374
19,45,3563
19,46,4336
19,47,2693
19,48,2616
19,49,1846
19,50,1615
19,51,2912
19,52,1079
19,53,1826
19,54,2553
19,55,2847
19,56,2141
19,57,635
19,58,9379
19,59,5804
19,60,3622
19,61,3219
19,62,3102
19,63,3021
19,64,3423
19,65,3637
19,66,2528
19,67,2648
19,68,3787
19,69,2998
19,70,1843
19,71,2259
19,72,4580
19,73,6448
19,74,2184
19,75,7295
19,76,5169
19,77,2950
19,78,3428
19,79,1844
19,80,1711
19,81,2641
19,82,2109
19,83,2439
19,84,1135
19,85,1706
19,86,946
19,87,3425
19,88,2215
19,89,914
19,90,4979
19,91,531
19,92,3279
19,93,2706
19,94,479
19,95,1439
19,96,2241
19,97,3776
19,98,2411
20,0,786
20,1,14
20,2,1531
20,3,2792
20,4,3076
20,5,1517
20,6,3625
20,7,2108
20,8,504
20,9,1101
20,10,4133
20,11,756
20,12,1671
20,13,2435
20,14,2256
20,15,3419
20,16,1830
20,17,756
20,18,3586
20,19,395
20,20,1973
20,21,3508
20,22,5649
20,23,1125
20,24,2230
20,25,1186
20,26,567
20,27,890
20,28,348
20,29,510
20,30,873
20,31,534
20,32,873
20,33,901
20,34,1727
20,35,897
20,36,1289
20,37,1862
20,38,954
20,39,7172
20,40,11959
20,41,876
20,42,3733
20,43,2231
20,44,2872
20,45,2816
20,46,1914
20,47,5248
20,48,2502
20,49,691
20,50,2870
20,51,750
20,52,2376
20,53,4984
20,54,2068
20,55,4060
20,56,1746
20,57,3439
20,58,3572
20,59,2400
20,60,2115
20,61,5332
20,62,1382
20,63,6078
20,64,2401
20,65,1391
20,66,3086
20,67,1641
20,68,1956
20,69,3272
20,70,1805
20,71,8598
20,72,7898
20,73,4700
20,74,1970
20,75,2450
20,76,4469
20,77,5340
20,78,4076
20,79,1460
20,80,2104
20,81,6992
20,82,3233
20,83,584
20,84,3248
20,85,2474
20,86,8492
20,87,4760
20,88,3351
20,89,2367
20,90,3677
20,91,1733
20,92,2819
20,93,1856
20,94,6836
20,95,1205
20,96,7804
20,97,9124
20,98,1743
20,99,3279
20,100,2362
20,101,1650
20,102,3225
20,103,3280
20,104,3788
20,105,1189
20,106,1509
20,107,1296
20,108,4647
20,109,4704
20,110,1403
20,111,2694
20,112,3700
20,113,4553
20,114,3673
20,115,1063
20,116,1900
20,117,3774
20,118,1425
20,119,2800
20,120,2792
20,121,4888
20,122,1782
20,123,5126
20,124,5402
20,125,2375
20,126,4173
20,127,4537
20,128,3283
20,129,1807
20,130,5651
20,131,4867
20,132,3452
20,133,3195
20,134,5575
20,135,3573
21,0,786
21,1,3807
21,2,3239
21,3,7158
21,4,2330
21,5,5345
21,6,1903
21,7,3322
21,8,1433
21,9,2213
21,10,2641
21,11,4487
21,12,2270
21,13,4017
21,14,1400
21,15,2570
21,16,2317
21,17,4460
21,18,4211
21,19,4235
21,20,1307
21,21,3967
21,22,2768
21,23,641
21,24,8659
21,25,1589
21,26,2806
21,27,938
21,28,5273
21,29,3528
21,30,5913
21,31,3198
21,32,3323
21,33,3102
21,34,3059
21,35,5219
21,36,8491
21,37,2998
21,38,2291
21,39,3817
21,40,5856
21,41,3815
21,42,3685
21,43,2918
21,44,5491
21,45,3534
21,46,3752
21,47,6834
21,48,3852
21,49,4328
21,50,3012
21,51,1876
21,52,3995
21,53,430
21,54,2388
21,55,1520
21,56,4738
21,57,1705
21,58,2533
21,59,2840
21,60,2259
21,61,1566
21,62,2634
21,63,1908
21,64,2515
21,65,2076
21,66,2730
21,67,1764
21,68,2108
21,69,1243
21,70,1492
21,71,2322
21,72,1430
21,73,4495
21,74,4974
21,75,1852
21,76,3331
21,77,4691
21,78,5366
21,79,3006
21,80,3034
21,81,4503
21,82,4158
21,83,3296
21,84,5636
21,85,1891
21,86,1932
21,87,9788
21,88,3028
21,89,5160
21,90,5730
21,91,3499
21,92,2655
21,93,1457
21,94,2327
21,95,1654
21,96,2501
21,97,8352
21,98,1898
21,99,1685
21,100,882
21,101,2094
21,102,2626
21,103,4716
21,104,2540
21,105,4168
21,106,2224
21,107,1350
21,108,1372
21,109,3461
21,110,1815
21,111,2053
21,112,2560
22,0,786
22,1,3358
22,2,10281
22,3,3046
22,4,3331
22,5,26798
22,6,2453
22,7,2992
22,8,2700
22,9,5352
22,10,2714
22,11,7853
22,12,3456
22,13,2751
22,14,5194
22,15,8335
22,16,2260
22,17,5791
22,18,8614
22,19,6517
22,20,635
22,21,448
22,22,4530
22,23,6702
22,24,828
22,25,6729
22,26,4486
22,27,3826
22,28,4645
22,29,4856
22,30,7634
22,31,6438
22,32,3425
22,33,2371
22,34,5354
22,35,5356
22,36,9112
22,37,4743
22,38,2471
22,39,4205
22,40,10702
22,41,5827
22,42,3145
22,43,608
22,44,4865
22,45,5787
22,46,6275
22,47,4130
22,48,5461
22,49,1596
22,50,4060
22,51,1928
22,52,6346
22,53,6415
22,54,6005
22,55,7178
22,56,3564
22,57,3403
22,58,5111
22,59,2906
22,60,5574
22,61,2534
22,62,2034
22,63,5851
22,64,3222
22,65,7918
22,66,3116
22,67,2938
22,68,1177
22,69,3206
22,70,4751
22,71,2677
22,72,10756
22,73,10019
22,74,1192
22,75,2015
22,76,2189
22,77,3446
22,78,9232
23,0,786
23,1,440
23,2,2519
23,3,3195
23,4,1567
23,5,2251
23,6,2452
23,7,2895
23,8,1867
23,9,2579
23,10,906
23,11,2770
23,12,1884
23,13,1949
23,14,15894
23,15,2013
23,16,2317
23,17,3789
23,18,3329
23,19,3981
23,20,4751
23,21,3828
23,22,933
23,23,3797
23,24,7609
23,25,2059
23,26,1555
23,27,9279
23,28,5140
23,29,2363
23,30,2022
23,31,2365
23,32,3730
23,33,9309
23,34,3509
23,35,4586
23,36,1449
23,37,2070
23,38,2299
23,39,1555
23,40,757
23,41,5712
23,42,2371
23,43,2548
23,44,7448
23,45,2595
23,46,1700
23,47,1984
23,48,1288
23,49,1821
23,50,3511
23,51,2083
23,52,3085
23,53,1812
23,54,3286
23,55,654
23,56,2487
23,57,3110
23,58,1658
23,59,1708
23,60,3053
23,61,2102
23,62,2534
23,63,4142
23,64,5070
23,65,1758
23,66,3556
23,67,1755
23,68,1331
23,69,1345
23,70,2148
23,71,6987
23,72,4523
23,73,1623
23,74,2878
23,75,3477
23,76,4863
23,77,4642
23,78,3452
23,79,3857
23,80,3577
23,81,1036
23,82,3788
23,83,2559
23,84,2631
23,85,1945
23,86,2984
23,87,1525
23,88,2861
23,89,1322
23,90,1591
23,91,7165
23,92,3219
23,93,1231
23,94,2205
23,95,1100
23,96,1771
23,97,2091
23,98,2132
23,99,2323
23,100,4220
23,101,3622
23,102,1756
23,103,4215
23,104,1127
23,105,3748
23,106,3956
23,107,2619
23,108,1488
23,109,4595
23,110,6603
23,111,1281
23,112,2533
23,113,2051
23,114,2610
23,115,3066
23,116,2131
23,117,2706
23,118,3481
24,0,786
24,1,4635
24,2,8653
24,3,4307
24,4,6809
24,5,4032
24,6,4338
24,7,2946
24,8,3953
24,9,3671
24,10,2488
24,11,8781
24,12,5226
24,13,3985
24,14,6831
24,15,4856
24,16,5797
24,17,3008
24,18,976
24,19,7245
24,20,2546
24,21,9635
24,22,7904
24,23,7327
24,24,2194
24,25,1843
24,26,9777
24,27,9442
24,28,5079
24,29,6014
24,30,6082
24,31,25995
24,32,3967
24,33,21434
24,34,5753
24,35,16607
24,36,4676
24,37,6893
24,38,3639
24,39,5823
24,40,10080
24,41,5310
24,42,2222
24,43,8792
24,44,2597
24,45,6261
24,46,2681
24,47,3613
24,48,3811
24,49,1735
24,50,4643
24,51,2857
24,52,2438
24,53,5722
24,54,5524
24,55,13292
24,56,2912
24,57,3811
24,58,19708
24,59,7534
24,60,8088
24,61,23268
24,62,17573
24,63,11060
24,64,4176
25,0,786
25,1,3442
25,2,7403
25,3,7687
25,4,5449
25,5,2832
25,6,4745
25,7,3648
25,8,4163
25,9,4669
25,10,6346
25,11,3604
25,12,4463
25,13,3311
25,14,2856
25,15,4903
25,16,1906
25,17,4229
25,18,6696
25,19,6570
25,20,6454
25,21,5122
25,22,3244
25,23,1705
25,24,3269
25,25,3332
25,26,2361
25,27,5381
25,28,3571
25,29,4975
25,30,3934
25,31,2335
25,32,6374
25,33,2229
25,34,3298
25,35,2539
25,36,4247
25,37,5999
25,38,2943
25,39,3471
25,40,4320
25,41,5206
25,42,4700
25,43,3651
25,44,3189
25,45,3978
25,46,2774
25,47,2696
25,48,3172
25,49,3117
25,50,2935
25,51,2867
25,52,1300
25,53,5762
25,54,3371
25,55,3625
25,56,1951
25,57,3268
25,58,3762
25,59,7254
25,60,3151
25,61,3020
25,62,4412
25,63,4574
25,64,1778
25,65,4758
25,66,1508
25,67,3994
25,68,5642
25,69,3280
25,70,4031
25,71,1880
25,72,3980
25,73,4398
25,74,4602
25,75,3450
25,76,2298
25,77,2467
26,0,786
26,1,109
26,2,1448
26,3,1348
26,4,4571
26,5,3899
26,6,2248
26,7,2453
26,8,2405
26,9,734
26,10,2811
26,11,1150
26,12,1915
26,13,2291
26,14,2352
26,15,2323
26,16,1897
26,17,877
26,18,2335
26,19,3146
26,20,2489
26,21,3415
26,22,2523
26,23,1018
26,24,2882
26,25,1358
26,26,802
26,27,1850
26,28,3655
26,29,4123
26,30,1022
26,31,1516
26,32,1909
26,33,3034
26,34,1517
26,35,4093
26,36,2334
26,37,908
26,38,1715
26,39,1452
26,40,2700
26,41,3160
26,42,1663
26,43,1218
26,44,2864
26,45,2118
26,46,1048
26,47,665
26,48,586
26,49,6078
26,50,1803
26,51,2948
26,52,1319
26,53,1572
26,54,1984
26,55,2180
26,56,1176
26,57,1666
26,58,546
26,59,1914
26,60,1304
26,61,1709
26,62,704
26,63,3834
26,64,1606
26,65,622
26,66,2783
26,67,2405
26,68,734
26,69,904
26,70,1610
26,71,1774
26,72,1693
26,73,1406
26,74,1305
26,75,1946
26,76,792
26,77,762
26,78,1701
26,79,1183
26,80,2689
26,81,1895
26,82,3438
26,83,745
26,84,1466
26,85,2020
26,86,2469
26,87,1798
26,88,513
26,89,873
26,90,1668
26,91,1834
26,92,1365
26,93,1530
26,94,1372
26,95,342
26,96,1481
26,97,1671
26,98,1323
26,99,1331
26,100,803
26,101,339
26,102,1385
26,103,2405
26,104,734
26,105,1753
26,106,2611
26,107,548
26,108,806
26,109,1449
26,110,806
26,111,1846
26,112,655
26,113,1583
26,114,536
26,115,1197
26,116,2254
26,117,1318
26,118,1889
26,119,1097
26,120,2162
26,121,2405
26,122,734
26,123,1618
26,124,2562
26,125,548
26,126,806
26,127,1449
26,128,2279
26,129,3693
26,130,2476
26,131,806
26,132,1999
26,133,387
26,134,602
26,135,2762
26,136,3483
26,137,1647
26,138,1029
26,139,3450
26,140,734
26,141,2093
26,142,2676
26,143,548
26,144,806
26,145,1449
26,146,1420
26,147,686
26,148,1945
26,149,1842
26,150,806
26,151,1245
26,152,2354
26,153,1170
26,154,3437
26,155,2770
26,156,3918
26,157,805
26,158,4635
26,159,734
26,160,1734
26,161,2592
26,162,548
26,163,806
26,164,1449
26,165,2182
26,166,3453
26,167,2789
26,168,734
26,169,654
26,170,420
26,171,1503
26,172,1726
26,173,2184
26,174,2405
26,175,734
26,176,1707
26,177,2277
26,178,548
26,179,806
26,180,1449
26,181,1786
26,182,1014
26,183,3986
26,184,2645
26,185,1170
26,186,3664
26,187,1692
26,188,1123
26,189,6405
26,190,2405
26,191,734
26,192,1023
26,193,471
26,194,1939
26,195,527
26,196,519
26,197,1364
26,198,1372
26,199,857
26,200,1538
26,201,1745
26,202,3066
26,203,1622
26,204,1536
26,205,1519
26,206,855
26,207,1962
26,208,2068
26,209,2079
26,210,1352
26,211,1856
26,212,656
26,213,3147
26,214,2351
26,215,2493
26,216,1478
26,217,986
26,218,1586
26,219,807
26,220,459
26,221,1256
26,222,1300
26,223,1948
26,224,2230
26,225,1039
26,226,622
26,227,7767
27,0,786
27,1,1842
27,2,787
27,3,4041
27,4,2898
27,5,4169
27,6,1430
27,7,4996
27,8,1746
27,9,535
27,10,4651
27,11,3615
27,12,6441
27,13,3009
27,14,4649
27,15,4181
27,16,4668
27,17,1655
27,18,5094
27,19,8070
27,20,2729
27,21,3526
27,22,3919
27,23,4557
27,24,3225
27,25,6022
27,26,2030
27,27,3401
27,28,5604
27,29,1597
27,30,1185
27,31,1352
27,32,4065
27,33,4248
27,34,5708
27,35,3677
27,36,4850
27,37,4946
27,38,2281
27,39,3003
27,40,11290
27,41,4944
27,42,3811
27,43,2435
27,44,8995
27,45,4515
27,46,5794
27,47,2915
27,48,3409
27,49,3171
27,50,1830
27,51,3053
27,52,4743
27,53,1659
27,54,3988
27,55,3440
27,56,3210
27,57,2671
27,58,2184
27,59,3091
27,60,7299
27,61,4924
27,62,6216
27,63,5496
27,64,5132
27,65,4592
27,66,2686
27,67,3664
27,68,2559
27,69,3895
27,70,2571
27,71,2291
27,72,3413
27,73,3666
27,74,1578
27,75,3458
27,76,4600
27,77,1015
27,78,1698
27,79,1165
27,80,3085
27,81,3755
27,82,5188
27,83,2891
27,84,5357
27,85,1905
27,86,3157
27,87,5216
27,88,6086
27,89,2877
27,90,3233
27,91,4763
27,92,4742
27,93,4021
28,0,786
28,1,109
28,2,1448
28,3,1760
28,4,6240
28,5,5559
28,6,3481
28,7,6392
28,8,2838
28,9,6456
28,10,4005
28,11,3450
28,12,3665
28,13,3789
28,14,3679
28,15,15540
28,16,6433
28,17,2803
28,18,7539
28,19,9010
28,20,4281
28,21,4158
28,22,1951
28,23,7397
28,24,4678
28,25,7385
28,26,3970
28,27,6946
28,28,3355
28,29,7672
28,30,4415
28,31,3939
28,32,7644
28,33,3059
28,34,3859
28,35,5578
28,36,4417
28,37,3663
28,38,6162
28,39,4768
28,40,5657
28,41,2200
28,42,3047
28,43,4664
28,44,4917
28,45,5175
28,46,7572
28,47,4979
28,48,6132
28,49,2784
28,50,6003
28,51,2120
28,52,2186
28,53,2667
28,54,3949
28,55,5795
28,56,2327
28,57,6995
28,58,5153
28,59,4944
28,60,4855
28,61,4895
28,62,2884
28,63,6781
28,64,3435
28,65,2017
28,66,2321
28,67,1683
28,68,5367
28,69,1497
28,70,2637
28,71,5692
28,72,5939
28,73,6020
28,74,2884
28,75,4425
28,76,7330
28,77,8011
28,78,5916
28,79,8091
28,80,4086
28,81,4641
28,82,5240
28,83,5889
28,84,4229
28,85,4584
28,86,5008
28,87,3782
28,88,3017
29,0,786
29,1,71
29,2,1874
29,3,4147
29,4,2137
29,5,1648
29,6,2088
29,7,4074
29,8,4326
29,9,2727
29,10,6575
29,11,1788
29,12,5925
29,13,4037
29,14,5692
29,15,1776
29,16,4793
29,17,8324
29,18,4168
29,19,3153
29,20,7536
29,21,2490
29,22,2978
29,23,3639
29,24,3686
29,25,10642
29,26,1251
29,27,5573
29,28,3579
29,29,6242
29,30,1296
29,31,4607
29,32,3678
29,33,7502
29,34,2693
29,35,2221
29,36,5214
29,37,4485
29,38,3750
29,39,3920
29,40,11921
29,41,8926
29,42,1255
29,43,2811
29,44,4095
29,45,5931
29,46,5463
29,47,4710
29,48,4780
29,49,4309
29,50,3188
29,51,4449
29,52,5096
29,53,5674
29,54,2501
29,55,5832
29,56,2900
29,57,3289
29,58,6848
29,59,1975
29,60,2282
29,61,5302
29,62,2074
29,63,4496
29,64,3479
29,65,4216
29,66,2291
29,67,3578
29,68,5004
29,69,1807
30,0,786
30,1,71
30,2,1709
30,3,3639
30,4,3150
30,5,1591
30,6,2254
30,7,4563
30,8,5840
30,9,12824
30,10,4052
30,11,2798
30,12,1642
30,13,2372
30,14,2782
30,15,3621
30,16,5859
30,17,1521
30,18,3813
30,19,6511
30,20,5687
30,21,5966
30,22,6285
30,23,5318
30,24,5765
30,25,7959
30,26,2490
30,27,5071
30,28,9314
30,29,5483
30,30,5806
30,31,2703
30,32,2385
30,33,7380
30,34,2715
30,35,1791
30,36,5356
30,37,3246
30,38,5149
30,39,5701
30,40,7819
30,41,5712
30,42,5991
30,43,2772
30,44,1717
30,45,3166
30,46,8795
30,47,4641
30,48,9347
30,49,1109
30,50,6583
30,51,2864
30,52,3165
30,53,3745
30,54,9522
30,55,5085
30,56,6785
30,57,5390
30,58,6252
30,59,2203
30,60,2979
31,0,786
31,1,71
31,2,1424
31,3,951
31,4,4041
31,5,896
31,6,7113
31,7,5898
31,8,2383
31,9,1297
31,10,8037
31,11,6410
31,12,5226
31,13,5863
31,14,2780
31,15,5966
31,16,7844
31,17,3815
31,18,5915
31,19,5540
31,20,9662
31,21,4400
31,22,3622
31,23,3485
31,24,5174
31,25,4634
31,26,3085
31,27,5062
31,28,2760
31,29,5594
31,30,2023
31,31,5502
31,32,7718
31,33,8344
31,34,10030
32,0,786
32,1,71
32,2,1813
32,3,5381
32,4,8806
32,5,4452
32,6,3095
32,7,3051
32,8,1636
32,9,4203
32,10,4619
32,11,3685
32,12,4396
32,13,2777
32,14,6139
32,15,5173
32,16,4051
32,17,2908
32,18,1359
32,19,2756
32,20,7525
32,21,3613
32,22,5676
32,23,3316
32,24,2255
32,25,2719
32,26,3474
32,27,4632
32,28,2699
32,29,3489
32,30,4615
33,0,786
33,1,2382
33,2,2567
33,3,889
33,4,5552
33,5,6993
33,6,7521
33,7,8246
33,8,2134
33,9,6502
33,10,8383
33,11,1248
33,12,5305
33,13,8123
33,14,4995
33,15,1334
33,16,5006
33,17,4234
33,18,2716
33,19,14428
33,20,3568
33,21,4855
33,22,3303
33,23,4663
33,24,4470
33,25,5630
33,26,6911
33,27,4652
33,28,4490
33,29,5354
33,30,6265
33,31,4377
33,32,7171
33,33,7969
33,34,4249
33,35,19684
33,36,7519
33,37,13493
33,38,5284
33,39,5004
33,40,2930
33,41,3562
33,42,847
33,43,4856
33,44,1883
33,45,2362
33,46,1529
33,47,2157
33,48,2992
33,49,7928
33,50,17139
33,51,10561
33,52,3058
33,53,23462
33,54,2665
33,55,5832
33,56,2860
33,57,4701
33,58,5875
33,59,5465
33,60,6707
33,61,3837
33,62,3862
33,63,3275
33,64,1156
33,65,1338
33,66,2391
33,67,2479
33,68,3188
33,69,3929
33,70,1855
33,71,4579
33,72,5859
33,73,6682
34,0,786
34,1,5177
34,2,4728
34,3,12294
34,4,4107
34,5,2963
34,6,3548
34,7,4397
34,8,6243
34,9,7270
34,10,2241
34,11,3637
34,12,8602
34,13,4753
34,14,9784
34,15,5760
34,16,6532
34,17,1697
34,18,4724
34,19,5742
34,20,2845
34,21,4567
34,22,8012
34,23,6137
34,24,3816
34,25,1999
34,26,2629
34,27,2690
34,28,3799
34,29,2291
34,30,3902
34,31,13479
34,32,6065
34,33,11729
34,34,4324
34,35,2130
34,36,2770
34,37,5723
34,38,3791
34,39,4932
34,40,2326
34,41,2357
34,42,9365
34,43,8985
34,44,3078
34,45,5680
34,46,7959
34,47,2477
34,48,2614
34,49,561
34,50,4589
34,51,3941
34,52,1459
34,53,2930
34,54,2769
35,0,786
35,1,7504
35,2,2896
35,3,6471
35,4,3717
35,5,5704
35,6,3385
35,7,6109
35,8,5603
35,9,6523
35,10,6128
35,11,9409
35,12,14775
35,13,6623
35,14,4857
35,15,2448
35,16,2309
35,17,1069
35,18,12718
35,19,1024
35,20,1763
35,21,1480
35,22,3029
35,23,1494
35,24,4342
35,25,5101
35,26,3880
35,27,8244
35,28,5420
35,29,6051
35,30,3391
35,31,3320
35,32,9520
35,33,3364
35,34,4104
35,35,4415
35,36,6214
35,37,11732
35,38,4487
35,39,7176
35,40,13251
35,41,4849
35,42,3580
35,43,8001
35,44,8666
35,45,6779
36,0,786
36,1,70
36,2,496
36,3,612
36,4,1060
36,5,911
36,6,3859
36,7,1597
36,8,3014
36,9,3364
36,10,3319
36,11,8035
36,12,2953
36,13,3627
36,14,4599
36,15,4442
36,16,1110
36,17,1437
36,18,3578
36,19,3114
36,20,2409
36,21,1523
36,22,2066
36,23,7719
36,24,1846
36,25,1122
36,26,2203
36,27,2225
36,28,1293
36,29,3009
36,30,2455
36,31,1661
36,32,1500
36,33,3750
36,34,2313
36,35,2293
36,36,4318
36,37,3607
36,38,3686
36,39,1923
36,40,3616
36,41,2713
36,42,1856
36,43,3887
36,44,1398
36,45,3330
36,46,3557
36,47,6247
36,48,2291
36,49,4809
36,50,2130
36,51,3104
36,52,3217
36,53,3630
36,54,3761
36,55,2306
36,56,2064
36,57,939
36,58,818
36,59,936
36,60,1663
36,61,1856
36,62,3178
36,63,2295
36,64,1529
36,65,3305
36,66,2350
36,67,3782
36,68,1875
36,69,3470
36,70,1963
36,71,2370
36,72,1566
36,73,1665
36,74,2946
36,75,2318
36,76,1259
36,77,3582
36,78,4133
36,79,2899
36,80,5376
36,81,5980
36,82,2035
36,83,2601
37,0,786
37,1,780
37,2,934
37,3,1874
37,4,196
37,5,2814
37,6,898
37,7,1750
37,8,1700
37,9,1172
37,10,3400
37,11,4137
37,12,1439
37,13,2652
37,14,2712
37,15,1303
37,16,3650
37,17,185
37,18,1648
37,19,3259
37,20,1109
37,21,3429
37,22,2620
37,23,790
37,24,535
37,25,959
37,26,850
37,27,2596
37,28,1928
37,29,913
37,30,2368
37,31,1687
37,32,2398
37,33,2852
37,34,1428
37,35,2004
37,36,2163
37,37,799
37,38,1874
37,39,1692
37,40,1026
37,41,635
37,42,519
37,43,745
37,44,1203
37,45,598
37,46,2567
37,47,1574
37,48,1417
37,49,1104
37,50,2670
37,51,939
37,52,663
37,53,3136
37,54,862
37,55,725
37,56,1766
37,57,2574
37,58,742
37,59,2036
37,60,1973
37,61,1794
37,62,2777
37,63,2233
37,64,2466
37,65,869
37,66,819
37,67,1309
37,68,1112
37,69,1154
37,70,1322
37,71,1996
37,72,1667
37,73,3066
37,74,1026
37,75,723
37,76,1566
37,77,1714
37,78,1773
37,79,627
37,80,1141
37,81,495
37,82,2783
37,83,1221
37,84,1187
37,85,2311
37,86,1343
37,87,1567
37,88,3000
37,89,482
37,90,954
37,91,2552
37,92,777
37,93,2582
37,94,419
37,95,1619
37,96,1505
37,97,751
37,98,876
37,99,1298
37,100,559
37,101,1799
37,102,8399
37,103,849
37,104,448
37,105,2081
37,106,996
37,107,1888
37,108,1773
37,109,500
37,110,1089
37,111,495
37,112,1109
37,113,3595
37,114,775
37,115,1758
37,116,1769
37,117,1560
37,118,1134
37,119,1814
37,120,625
37,121,1141
37,122,536
37,123,700
37,124,2001
37,125,2937
37,126,737
37,127,2123
37,128,1026
37,129,1773
37,130,403
37,131,1141
37,132,495
37,133,644
37,134,1041
37,135,1503
37,136,1726
37,137,1198
37,138,877
37,139,724
37,140,1441
37,141,1370
37,142,1238
37,143,565
37,144,1453
37,145,1420
37,146,1797
37,147,1050
37,148,972
37,149,2023
37,150,2324
37,151,596
37,152,1017
37,153,927
37,154,765
37,155,1488
37,156,383
37,157,1789
37,158,3242
37,159,534
37,160,1026
37,161,770
37,162,1240
37,163,346
37,164,572
37,165,454
37,166,393
37,167,367
37,168,1401
37,169,1095
37,170,826
37,171,1822
37,172,644
37,173,1360
37,174,1167
37,175,928
37,176,1536
37,177,2709
37,178,1093
37,179,883
37,180,1400
37,181,668
37,182,588
38,0,786
38,1,2138
38,2,2204
38,3,1702
38,4,3537
38,5,1801
